-100,26,8,4,43.0
-100,-100,8,0,11.0
-100,-100,8,1,130.0
-100,-100,8,2,312.0
-100,-100,8,3,341.0
-100,-100,8,4,92.0
0,-100,28,0,196.0
0,-100,28,1,2237.0
1,-100,28,1,717.0
1,-100,28,2,7145.0
2,-100,28,2,749.0
2,-100,28,3,2765.0
3,-100,28,3,321.0
3,-100,28,4,454.0
0,5,28,0,190.0
0,5,28,1,2122.0
1,5,28,1,663.0
1,5,28,2,6472.0
2,5,28,2,476.0
2,5,28,3,1411.0
3,5,28,3,42.0
3,5,28,4,106.0
-100,5,28,0,190.0
-100,5,28,1,2785.0
-100,5,28,2,6948.0
-100,5,28,3,1453.0
-100,5,28,4,106.0
0,15,28,0,2.0
0,15,28,1,63.0
1,15,28,1,52.0
1,15,28,2,306.0
2,15,28,2,195.0
2,15,28,3,715.0
3,15,28,3,172.0
3,15,28,4,160.0
-100,15,28,0,2.0
-100,15,28,1,115.0
-100,15,28,2,501.0
-100,15,28,3,887.0
-100,15,28,4,160.0
0,16,28,0,3.0
0,16,28,1,40.0
1,16,28,2,341.0
2,16,28,2,55.0
2,16,28,3,223.0
-100,16,28,0,3.0
-100,16,28,1,40.0
-100,16,28,2,396.0
-100,16,28,3,223.0
2,17,28,2,1.0
2,17,28,3,353.0
3,17,28,3,94.0
3,17,28,4,181.0
-100,17,28,2,1.0
-100,17,28,3,447.0
-100,17,28,4,181.0
0,19,28,0,1.0
0,19,28,1,6.0
1,19,28,1,2.0
1,19,28,2,21.0
2,19,28,2,14.0
2,19,28,3,43.0
3,19,28,3,6.0
3,19,28,4,4.0
-100,19,28,0,1.0
-100,19,28,1,8.0
-100,19,28,2,35.0
-100,19,28,3,49.0
-100,19,28,4,4.0
0,21,28,1,2.0
-100,21,28,1,2.0
0,27,28,1,4.0
1,27,28,2,5.0
2,27,28,2,8.0
2,27,28,3,20.0
3,27,28,3,7.0
3,27,28,4,3.0
-100,27,28,1,4.0
-100,27,28,2,13.0
-100,27,28,3,27.0
-100,27,28,4,3.0
-100,-100,28,0,196.0
-100,-100,28,1,2954.0
-100,-100,28,2,7894.0
-100,-100,28,3,3086.0
-100,-100,28,4,454.0
0,-100,29,0,2330.0
0,-100,29,1,25638.0
1,-100,29,1,3860.0
1,-100,29,2,55131.0
2,-100,29,2,6961.0
2,-100,29,3,38633.0
3,-100,29,3,1726.0
3,-100,29,4,2884.0
0,13,29,0,1161.0
0,13,29,1,21064.0
1,13,29,1,3442.0
1,13,29,2,47382.0
2,13,29,2,5174.0
2,13,29,3,31757.0
3,13,29,3,1320.0
3,13,29,4,2471.0
-100,13,29,0,1161.0
-100,13,29,1,24506.0
-100,13,29,2,52556.0
-100,13,29,3,33077.0
-100,13,29,4,2471.0
0,14,29,0,1169.0
0,14,29,1,4574.0
1,14,29,1,418.0
1,14,29,2,7749.0
2,14,29,2,1787.0
2,14,29,3,6876.0
3,14,29,3,406.0
3,14,29,4,413.0
-100,14,29,0,1169.0
-100,14,29,1,4992.0
-100,14,29,2,9536.0
-100,14,29,3,7282.0
-100,14,29,4,413.0
-100,-100,29,0,2330.0
-100,-100,29,1,29498.0
-100,-100,29,2,62092.0
-100,-100,29,3,40359.0
-100,-100,29,4,2884.0
